n 141548, BTC size 141548
44227.53611, 0.0003
44227.55417, 0
44227.57778, 0
44227.60069, 0
44227.61806, 0
44227.61875, 0
44227.62569, 0
44227.65278, 0
44227.65764, 0
44227.66111, 0
44227.6625, 0
44227.66597, 0
44227.67292, 0
44227.68125, 0
44227.68264, 0
44227.70278, 0
44227.70764, 0
44227.7125, 0
44227.71528, 0
44227.74444, 0.0002
44227.75486, 0.0001
44227.77778, 0.0001
44227.77986, 0.0001
44227.78611, 0
44227.82778, 0
44227.86111, 0
44227.86944, 0
44227.88194, 0
44227.91111, 0
44227.91458, 0
44227.94792, 0
44227.95278, 0
44227.96806, 0
44227.99444, 0
44228.01736, 0
44228.03611, 0.0001
44228.0375, 0
44228.04653, 0
44228.05069, 0
44228.05347, 0
44228.06319, 0.0001
44228.06806, 0.0001
44228.07778, 0.0001
44228.08819, 0
44228.09722, 0
44228.11944, 0
44228.12431, 0
44228.16111, 0
44228.20278, 0
44228.22153, 0.0001
44228.23125, 0.0001
44228.24097, 0.0001
44228.24444, 0.0001
44228.25972, 0
44228.26597, 0
44228.27778, 0
44228.28333, 0
44228.28611, 0
44228.3, 0
44228.32778, 0.0001
44228.36944, 0
44228.38403, 0
44228.40694, 0
44228.41111, 0
44228.42431, 0
44228.44583, 0
44228.45278, 0
44228.49444, 0
44228.53611, 0
44228.57778, 0
44228.59375, 0
44228.60764, 0
44228.61319, 0
44228.61944, 0
44228.63542, 0
44228.66111, 0
44228.70278, 0
44228.74444, 0
44228.78611, 0
44228.82778, 0
44228.86944, 0
44228.91111, 0
44228.95278, 0
44228.99444, 0
44229.03611, 0
44229.07778, 0
44229.11944, 0
44229.16111, 0
44229.20278, 0
44229.24444, 0
44229.28611, 0
44229.32778, 0
44229.36944, 0
44229.41111, 0
44229.45278, 0
44229.49444, 0
44229.53611, 0
44229.57778, 0
44229.61944, 0
44229.66111, 0
44229.70278, 0
44229.74444, 0
44229.78611, 0
44229.82778, 0
44229.86944, 0
44229.91111, 0
44229.95278, 0
44229.99444, 0
44230.03611, 0
44230.07778, 0
44230.11944, 0
44230.16111, 0
44230.20278, 0
44230.24444, 0
44230.28611, 0
44230.32778, 0
44230.36944, 0
44230.41111, 0
44230.45278, 0
44230.49444, 0
44230.53611, 0
44230.57778, 0
44230.61944, 0
44230.66111, 0
44230.70278, 0
44230.74444, 0
44230.78611, 0
44230.82778, 0
44230.86944, 0
44230.91111, 0
44230.95278, 0
44230.99444, 0
44231.03611, 0
44231.07778, 0
44231.11944, 0
44231.16111, 0
44231.20278, 0.0004
44231.24444, 0.0002
44231.28611, 0
44231.32778, 0
44231.36944, 0
44231.41111, 0
44231.45278, 0
44231.49444, 0
44231.53611, 0
44231.57778, 0
44231.61944, 0
44231.66111, 0
44231.70278, 0
44231.72431, 0
44231.74444, 0
44231.78611, 0
44231.82778, 0
44231.86944, 0
44231.91111, 0
44231.95278, 0
44231.99444, 0
44232.03611, 0
44232.07778, 0
44232.11944, 0
44232.16111, 0
44232.20278, 0
44232.24444, 0
44232.28611, 0
44232.32778, 0
44232.36944, 0
44232.41111, 0
44232.45278, 0
44232.49444, 0
44232.53611, 0
44232.57778, 0
44232.61944, 0
44232.66111, 0
44232.70278, 0
44232.74444, 0
44232.78611, 0
44232.82778, 0
44232.86944, 0
44232.91111, 0
44232.95278, 0
44232.99444, 0
44233.03611, 0
44233.07778, 0
44233.11944, 0
44233.16111, 0
44233.17014, 0.0002
44233.20278, 0.0005
44233.23056, 0.0002
44233.24236, 0.0004
44233.24444, 0.0004
44233.28611, 0.0009
44233.28819, 0
44233.30903, 0.0003
44233.32778, 0.0008
44233.33403, 0.0002
44233.34583, 0.0004
44233.36944, 0.0007
44233.38403, 0.0003
44233.39931, 0.0004
44233.41111, 0.0005
44233.45278, 0.0003
44233.46319, 0.0001
44233.49444, 0.0004
44233.53611, 0.0002
44233.56736, 0
44233.57778, 0
44233.61944, 0
44233.62083, 0
44233.66111, 0
44233.70278, 0
44233.74444, 0
44233.78611, 0
44233.82778, 0
44233.86944, 0
44233.91111, 0
44233.95278, 0
44233.99444, 0
44234.03611, 0
44234.07778, 0
44234.11944, 0
44234.16111, 0
44234.20278, 0
44234.24444, 0
44234.28611, 0
44234.32778, 0
44234.36944, 0
44234.41111, 0
44234.45278, 0
44234.49444, 0
44234.53611, 0
44234.57778, 0
44234.61944, 0
44234.66111, 0
44234.70278, 0
44234.74444, 0
44234.78611, 0
44234.82778, 0
44234.86944, 0
44234.91111, 0
44234.95278, 0
44234.99444, 0
44235.03611, 0
44235.07778, 0
44235.11944, 0
44235.20278, 0
44235.21875, 0
44235.28611, 0
44235.3, 0
44235.32778, 0
44235.36667, 0
44235.36944, 0
44235.41111, 0
44235.45278, 0
44235.49444, 0
44235.53611, 0
44235.57778, 0
44235.61944, 0
44235.66111, 0
44235.70278, 0
44235.74444, 0
44235.78611, 0
44235.82778, 0
44235.86944, 0
44235.91111, 0
44235.95278, 0
44235.99444, 0
44236.03611, 0
44236.07778, 0
44236.11944, 0
44236.16111, 0
44236.20278, 0
44236.24444, 0
44236.74444, 0.0004
44236.75556, 0
44236.76458, 0
44236.76667, 0
44236.77847, 0.0002
44236.78194, 0.0002
44236.78611, 0.0003
44236.80417, 0.0001
44236.81458, 0.0001
44236.82014, 0.0001
44236.82778, 0.0002
44236.94861, 0.0005
44236.95278, 0.0006
44236.95833, 0.0001
44236.99444, 0.0005
44237.03611, 0.0007
44237.07778, 0.0003
44239.20278, 0
44239.24444, 0
44239.28056, 0
44239.28611, 0
44239.32778, 0
44239.35, 0
44239.36458, 0
44239.36944, 0
44239.41111, 0.0003
44239.42708, 0.0001
44239.45278, 0.0008
44239.49444, 0.0008
44239.49653, 0.0001
44239.49792, 0.0001
44239.52986, 0.0008
44239.53611, 0.0007
44239.54097, 0
44239.54514, 0.0001
44239.56111, 0.0003
44239.56458, 0.0004
44239.57222, 0.0005
44239.57778, 0.0006
44239.57917, 0
44239.58264, 0
44239.60417, 0.0002
44239.61736, 0.0004
44239.61944, 0.0005
44239.63125, 0.0001
44239.64028, 0.0003
44239.64583, 0.0003
44239.64931, 0.0004
44239.65764, 0.0005
44239.66111, 0.0004
44239.68056, 0.0001
44239.68542, 0.0002
44239.68819, 0.0002
44239.70278, 0.0004
44239.70972, 0.0001
44239.73889, 0.0001
44239.74444, 0
44239.76528, 0
44239.78611, 0
44239.82778, 0
44239.86944, 0
44239.88194, 0
44239.89931, 0
44239.91111, 0
44239.94444, 0
44239.95278, 0
44239.99444, 0
44240.03611, 0
44240.06597, 0
44240.07778, 0
44240.08681, 0
44240.10417, 0
44240.11944, 0
44240.16111, 0
44240.20278, 0
44240.24444, 0
44240.28611, 0
44240.29931, 0
44240.31736, 0
44240.32778, 0
44240.34792, 0
44240.35, 0
44240.36944, 0
44240.41111, 0
44240.45278, 0
44240.49444, 0
44240.53611, 0
44240.56597, 0
44240.57778, 0
44240.61944, 0
44240.66111, 0
44240.70278, 0
44240.74444, 0
44240.78611, 0
44240.82778, 0
44240.86944, 0
44240.91111, 0
44240.95278, 0
44240.99444, 0
44241.03611, 0
44241.07778, 0
44241.11944, 0
44241.16111, 0
44241.20278, 0
44241.24444, 0
44241.28611, 0
44241.32778, 0
44241.36944, 0
44241.41111, 0
44241.45278, 0
44241.4875, 0
44241.49444, 0
44241.53611, 0
44241.57778, 0
44241.61944, 0
44241.66111, 0
44241.68472, 0
44241.68681, 0
44241.68958, 0
44241.69375, 0
44241.70278, 0
44241.70556, 0
44241.71875, 0
44241.74444, 0
44241.75, 0
44241.75486, 0
44241.77847, 0
44241.78264, 0
44241.78611, 0
44241.79375, 0
44241.79861, 0
44241.80417, 0
44241.81458, 0
44241.82778, 0
44241.83194, 0
44241.84583, 0
44241.86944, 0.0001
44241.91111, 0.0002
44241.93264, 0.0002
44241.94306, 0.0008
44241.95278, 0.0023
44241.96736, 0.0018
44241.97083, 0.0021
44241.97292, 0.0022
44241.99444, 0.0026
44242.01528, 0.0014
44242.03611, 0.0013
44242.04722, 0.0001
44242.04931, 0.0002
44242.05208, 0.0005
44242.07778, 0.001
44242.10972, 0.0005
44242.11944, 0.0017
44242.12153, 0
44242.14306, 0.0001
44242.16111, 0.0003
44242.17431, 0.0001
44242.20278, 0.0002
44242.21667, 0
44242.22014, 0
44242.24444, 0
44242.25833, 0
44242.28611, 0
44242.31458, 0
44242.32778, 0
44242.35486, 0
44242.36944, 0
44242.375, 0
44242.41111, 0
44242.42292, 0
44242.45278, 0
44242.49444, 0
44242.50903, 0
44242.53611, 0
44242.57778, 0
44242.59653, 0
44242.61944, 0
44242.66111, 0
44242.70278, 0
44242.74444, 0
44242.78611, 0
44242.82778, 0
44242.86944, 0
44242.91111, 0
44242.95278, 0
44242.99444, 0
44243.03611, 0
44243.07778, 0
44243.11944, 0
44243.16111, 0
44243.20278, 0
44243.24444, 0
44243.28611, 0
44243.32778, 0
44243.36944, 0
44243.41111, 0
44243.45278, 0
44243.49444, 0
44243.53611, 0
44243.57778, 0
44243.61944, 0
44243.66111, 0
44243.70278, 0
44243.74444, 0
44243.78611, 0
44243.82778, 0
44243.86944, 0
44243.91111, 0
44243.95278, 0
44243.99444, 0
44244.03611, 0
44244.07778, 0
44244.11944, 0
44244.16111, 0
44244.18403, 0
44244.19375, 0
44244.19792, 0
44244.20278, 0.0001
44244.20833, 0
44244.21667, 0
44244.22292, 0
44244.23333, 0.0001
44244.24028, 0.0001
44244.24444, 0.0003
44244.25625, 0.0002
44244.28611, 0.0006
44244.3, 0.0003
44244.30972, 0.0003
44244.31806, 0.0004
44244.32778, 0.0003
44244.33056, 0
44244.33958, 0
44244.35139, 0.0001
44244.36458, 0.0002
44244.36944, 0.0005
44244.37222, 0.0002
44244.37361, 0.0002
44244.37708, 0.0005
44244.38194, 0.0006
44244.38819, 0.0008
44244.40486, 0.0011
44244.41111, 0.0012
44244.42361, 0.0005
44244.42847, 0.0007
44244.43333, 0.0008
44244.45278, 0.0012
44244.46458, 0.0001
44244.47708, 0.0003
44244.49444, 0.0003
44244.53611, 0
44244.57778, 0
44244.61944, 0
44244.66111, 0
44244.70278, 0
44244.74444, 0
44244.78611, 0
44244.81528, 0
44244.81736, 0
44244.82222, 0
44244.82778, 0
44244.85417, 0
44244.86944, 0
44244.88333, 0
44244.91111, 0
44244.94167, 0
44244.94722, 0
44244.95278, 0
44244.96458, 0
44244.99444, 0.0001
44245.03611, 0
44245.04167, 0
44245.06111, 0
44245.07778, 0
44245.11181, 0
44245.11944, 0
44245.12778, 0
44245.15069, 0
44245.16111, 0
44245.19028, 0
44245.19375, 0
44245.20278, 0
44245.23264, 0
44245.24444, 0
44245.25764, 0
44245.28611, 0
44247.53611, 0
44247.57778, 0
44247.61944, 0
44247.66111, 0
44247.70278, 0
44247.74444, 0
44247.78611, 0
44247.82778, 0
44247.86944, 0
44247.91111, 0
44247.95278, 0
44247.99444, 0
44248.03611, 0
44248.07778, 0
44248.11944, 0
44248.16111, 0
44248.20278, 0
44248.24444, 0
44248.28611, 0
44248.32778, 0
44248.35, 0
44248.35694, 0
44248.36944, 0.0001
44248.37569, 0
44248.39167, 0.0001
44248.40278, 0.0002
44248.41111, 0.0004
44248.45278, 0.001
44248.46944, 0.0006
44248.48056, 0.001
44248.49028, 0.0014
44248.49444, 0.0016
44248.50556, 0.0005
44248.52917, 0.0012
44248.53611, 0.0009
44248.56597, 0.0001
44248.57778, 0.0001
44248.61944, 0
44248.64653, 0
44248.66111, 0
44248.66944, 0
44248.70278, 0
44248.70833, 0
44248.71111, 0
44248.74444, 0
44248.78611, 0
44248.82778, 0
44248.85139, 0
44248.86389, 0
44248.86944, 0
44248.87708, 0
44248.91111, 0
44248.95278, 0
44248.99444, 0
44249.03611, 0
44249.07778, 0
44249.11944, 0
44249.13819, 0
44249.13958, 0
44249.14444, 0
44249.15903, 0
44249.16111, 0
44249.16736, 0
44249.17222, 0
44249.18264, 0
44249.18681, 0
44249.20278, 0
44249.20903, 0
44249.225, 0
44249.22778, 0
44249.24097, 0
44249.24444, 0
44249.25208, 0
44249.26597, 0
44249.27639, 0
44249.28611, 0
44249.29375, 0
44249.32778, 0
44249.36944, 0
44249.41111, 0
44249.45278, 0
44249.49444, 0
44249.53611, 0
44249.57778, 0
44249.61944, 0
44249.66111, 0
44249.70278, 0
44249.74444, 0
44249.78611, 0
44249.82778, 0
44249.86944, 0
44249.91111, 0
44249.95278, 0
44249.99444, 0
44250.03611, 0
44250.07778, 0
44250.11944, 0
44250.16111, 0
44250.20278, 0
44250.24444, 0
44250.28611, 0
44250.32778, 0
44250.36944, 0
44250.41111, 0
44250.45278, 0
44250.49444, 0
44250.53611, 0
44250.57778, 0
44250.61944, 0
44250.66111, 0
44250.70278, 0
44250.74444, 0
44250.78611, 0
44250.82778, 0
44250.86944, 0
44250.91111, 0
44250.95278, 0
44250.99444, 0
44251.03611, 0
44251.07778, 0
44251.11944, 0
44251.16111, 0
44251.20278, 0
44251.24444, 0
44251.28611, 0
44251.32778, 0
44251.36944, 0
44251.41111, 0
44251.45278, 0
44251.49444, 0
44251.53611, 0
44251.57778, 0
44251.61944, 0
44251.66111, 0
44251.70278, 0
44251.74444, 0
44251.78611, 0
44251.82778, 0
44251.86944, 0
44251.91111, 0
44251.95278, 0
44251.99444, 0
44252.03611, 0
44252.07778, 0
44252.11944, 0
44252.16111, 0
44252.20278, 0
44252.24444, 0
44252.28611, 0
44252.32778, 0
44252.36944, 0
44252.41111, 0
44252.45278, 0
44252.49444, 0
44252.53611, 0
44252.57778, 0
44252.61944, 0
44252.66111, 0
44252.70278, 0
44252.74444, 0
44252.78611, 0
44252.79306, 0
44252.82778, 0.0005
44252.85069, 0.0002
44252.86944, 0.0001
44252.88889, 0.0002
44252.9, 0.0002
44252.91111, 0.0004
44252.95278, 0.0005
44252.96528, 0.0002
44252.97847, 0.0004
44252.98194, 0.0004
44252.99444, 0.0004
44253.03611, 0.0001
44253.04097, 0
44253.05347, 0.0001
44253.06806, 0.0001
44253.075, 0.0002
44253.07778, 0.0003
44253.09792, 0.0001
44253.11944, 0.0002
44253.13889, 0.0001
44253.15139, 0.0001
44253.16111, 0.0003
44253.17639, 0.0001
44253.20278, 0.0002
44253.24444, 0.0001
44253.28611, 0
44253.32778, 0.0005
44253.34583, 0.0002
44253.36944, 0.0002
44253.38333, 0
44253.41111, 0
44253.41319, 0
44253.45278, 0
44253.4625, 0
44253.48194, 0
44253.49444, 0
44253.53611, 0
44253.55, 0
44253.57778, 0
44253.60069, 0
44253.61944, 0
44253.66111, 0
44253.70278, 0
44253.74444, 0
44253.78611, 0
44253.82778, 0
44253.86944, 0
44253.91111, 0
44253.95278, 0
44253.99444, 0
44254.03611, 0
44254.07778, 0
44254.11944, 0
44254.16111, 0.0001
44254.20278, 0.0002
44254.24444, 0
44254.28611, 0.0002
44254.32778, 0.0002
44254.36944, 0.0002
44254.40556, 0.0002
44254.41111, 0.0002
44254.45278, 0.0009
44254.47083, 0.0005
44254.47361, 0.0007
44254.47986, 0.0011
44254.49444, 0.0018
44254.50972, 0.0004
44254.53611, 0.001
44254.56736, 0.0003
44254.57778, 0.0003
44254.61944, 0.0009
44254.65417, 0.0004
44254.66111, 0.0003
44254.67153, 0.0001
44254.70278, 0.0004
44254.71111, 0
44254.74444, 0
44254.80625, 0
44254.82222, 0
44254.82778, 0
44254.83542, 0
44254.86944, 0
44254.91111, 0.0001
44254.95278, 0.0007
44254.97431, 0.0007
44254.99444, 0.0009
44255.01389, 0.0001
44255.03611, 0.0001
44255.05972, 0
44255.07778, 0
44255.08403, 0
44255.08889, 0
44255.09722, 0
44255.10347, 0
44255.11111, 0
44255.11944, 0
44255.13611, 0
44255.15486, 0.0002
44255.15694, 0.0002
44255.16111, 0.0002
44255.16875, 0
44255.18819, 0.0002
44255.20278, 0.0003
44255.24444, 0.0006
44255.28611, 0.0005
44255.30417, 0.0003
44255.32778, 0.0005
44255.34097, 0.0001
44255.35833, 0.0004
44255.36667, 0.0004
44255.36944, 0.0004
44255.38472, 0.0001
44255.40347, 0.0001
44255.41111, 0
44255.45278, 0
44255.46181, 0.0001
44255.46736, 0.0003
44255.47778, 0.0003
44255.48542, 0.0003
44255.49444, 0.0003
44255.53611, 0
44255.57778, 0
44255.61944, 0
44255.66111, 0
44255.70278, 0
44255.74444, 0
44255.78611, 0
44255.82778, 0
44255.86944, 0
44255.91111, 0
44255.95278, 0
44255.99444, 0
44256.03611, 0
44256.07778, 0
44256.11944, 0
44256.16111, 0
44256.20278, 0
44256.24444, 0
44256.28611, 0
44256.32778, 0
44256.36944, 0
44256.41111, 0
44256.45278, 0
44256.49444, 0
44256.53611, 0
44256.57778, 0
44256.61944, 0
44256.66111, 0
44256.70278, 0
44256.74444, 0
44256.78611, 0
44256.82778, 0
44256.86944, 0
44256.91111, 0
44256.95278, 0
44256.99444, 0
44257.03611, 0
44257.07778, 0
44257.11944, 0
44257.16111, 0
44257.20278, 0
44257.24444, 0
44257.28611, 0
44257.32778, 0
44257.36944, 0
44257.41111, 0
44257.44722, 0
44257.45278, 0
44257.49444, 0
44257.53611, 0
44257.57778, 0
44257.61944, 0
44257.66111, 0
44257.70278, 0
44257.74444, 0
44257.78611, 0
44257.82778, 0
44257.86944, 0
44257.91111, 0
44257.95278, 0
44257.99444, 0
44258.03611, 0
44258.07778, 0
44258.11944, 0
44258.16111, 0
44258.20278, 0
44258.24444, 0
44258.28611, 0
44258.32778, 0
44258.36944, 0
44258.41111, 0
44258.45278, 0
44258.49444, 0
44258.53611, 0
44258.57778, 0
44258.61944, 0
44258.66111, 0
44258.70278, 0
44258.74444, 0
44258.78611, 0
44258.82778, 0
44258.86944, 0
44258.91111, 0
44258.95278, 0
44258.99444, 0
44259.03611, 0
44259.07778, 0
44259.11944, 0
44259.16111, 0
44259.20278, 0
44259.24444, 0
44259.28611, 0
44259.32778, 0
44259.36944, 0
44259.41111, 0
44259.45278, 0
44259.49444, 0
44259.53611, 0
44259.57778, 0
44259.61944, 0
44259.66111, 0
44259.70278, 0
44259.74444, 0
44259.78611, 0
44259.82778, 0
44259.86944, 0
44259.91111, 0
44259.95278, 0
44259.99444, 0
44260.03611, 0
44260.07778, 0
44260.11944, 0
44260.16111, 0
44260.20278, 0
44260.24444, 0
44260.28611, 0
44260.32778, 0
44260.36944, 0
44260.41111, 0
44260.45278, 0
44260.49444, 0
44260.53611, 0
44260.57778, 0
44260.61944, 0
44260.63542, 0
44260.66111, 0
44260.70278, 0
44260.74444, 0
44260.78611, 0
44260.82778, 0
44260.86944, 0
44260.91111, 0
44260.95278, 0
44260.99444, 0
44261.03611, 0
44261.07778, 0
44261.11944, 0
44261.16111, 0
44261.20278, 0
44261.24444, 0
44261.28611, 0
44261.32778, 0
44261.36944, 0
44261.41111, 0
44261.45278, 0
44261.49444, 0
44261.53611, 0
44261.57778, 0
44261.61944, 0
44261.66111, 0
44261.70278, 0
44261.74444, 0
44261.78611, 0
44261.82778, 0
44261.86944, 0
44261.91111, 0
44261.95278, 0
44261.99444, 0
44262.03611, 0
44262.07778, 0
44262.11944, 0
44262.16111, 0
44262.20278, 0
44262.24444, 0
44262.28611, 0
44262.32778, 0
44262.36944, 0
44262.41111, 0
44262.45278, 0
44262.49444, 0
44262.53611, 0
44262.57778, 0
44262.61944, 0
44262.66111, 0
44262.70278, 0
44262.74444, 0
44262.78611, 0
44262.82778, 0
44262.86944, 0
44262.91111, 0
44262.95278, 0
44262.99444, 0
44263.03611, 0
44263.07778, 0
44263.11944, 0
44263.16111, 0
44263.20278, 0
44263.24444, 0
44263.28611, 0
44263.32778, 0
44263.36944, 0
44263.41111, 0
44263.45278, 0
44263.49444, 0
44263.53611, 0
44263.57778, 0
44263.61944, 0
44263.66111, 0
44263.70278, 0
44263.74444, 0
44263.78611, 0
44263.82778, 0
44263.86944, 0
44263.91111, 0
44263.95278, 0
44263.99444, 0
44264.03611, 0
44264.07778, 0
44264.11944, 0
44264.16111, 0
44264.20278, 0
44264.24444, 0
44264.28611, 0
44264.32778, 0
44264.36944, 0
44264.41111, 0
44264.45278, 0
44264.49444, 0
44264.53611, 0
44264.57778, 0
44264.61944, 0
44264.66111, 0
44264.70278, 0
44264.74444, 0
44264.78611, 0
44264.82778, 0
44264.86944, 0
44264.91111, 0
44264.95278, 0
44264.99444, 0
44265.03611, 0
44265.07778, 0
44265.11944, 0
44265.16111, 0
44265.20278, 0
44265.24444, 0
44265.28611, 0
44265.32778, 0
44265.36944, 0
44265.41111, 0
44265.45278, 0
44265.49444, 0
44265.53611, 0
44265.57778, 0
44265.61944, 0
44265.66111, 0
44265.70278, 0
44265.74444, 0
44265.78611, 0
44265.82778, 0
44265.86944, 0
44265.91111, 0
44265.95278, 0
44265.99444, 0
44266.03611, 0
44266.07778, 0
44266.11944, 0
44266.16111, 0
44266.20278, 0
44266.24444, 0
44266.28611, 0
44266.32778, 0
44266.36944, 0
44266.41111, 0
44266.45278, 0
44266.49444, 0
44266.53611, 0
44266.57778, 0
44266.61944, 0
44266.66111, 0
44266.70278, 0
44266.74444, 0
44266.78611, 0
44266.82778, 0
44266.86944, 0
44266.91111, 0
44266.95278, 0
44266.99444, 0
44267.03611, 0
44267.07778, 0
44267.11944, 0
44267.16111, 0
44267.20278, 0
44267.24444, 0
44267.28611, 0
44267.32778, 0
44267.36944, 0
44267.41111, 0
44267.45278, 0
44267.49444, 0
44267.53611, 0
44267.57778, 0
44267.61944, 0
44267.66111, 0
44267.70278, 0
44267.74444, 0
44267.78611, 0
44267.82778, 0
44267.86944, 0
44267.91111, 0
44267.95278, 0
44267.99444, 0
44268.03611, 0
44268.07778, 0
44268.11944, 0
44268.16111, 0
44268.20278, 0
44268.24444, 0
44268.28611, 0
44268.32778, 0
44268.36944, 0
44268.41111, 0
44268.45278, 0
44268.49444, 0
44268.53611, 0
44268.57778, 0
44268.61944, 0
44268.66111, 0
44268.70278, 0
44268.74444, 0
44268.78611, 0
44268.82778, 0
44268.86944, 0
44268.91111, 0
44268.95278, 0
44268.99444, 0
44269.03611, 0
44269.07778, 0
44269.11944, 0
44269.16111, 0
44269.20278, 0
44269.24444, 0
44269.28611, 0
44269.32778, 0
44269.36944, 0
44269.41111, 0
44269.45278, 0
44269.49444, 0
44269.53611, 0
44269.57778, 0
44269.61944, 0
44269.66111, 0
44269.70278, 0
44269.74444, 0
44269.78611, 0
44269.82778, 0
44269.86944, 0
44269.91111, 0
44269.95278, 0
44269.99444, 0
44270.03611, 0
44270.07778, 0
44270.11944, 0
44270.16111, 0
44270.20278, 0
44270.24444, 0
44270.28611, 0
44270.32778, 0
44270.36944, 0
44270.41111, 0
44270.44306, 0
44270.45278, 0
44270.49444, 0
44270.53611, 0
44270.57778, 0
44270.58264, 0
44270.61181, 0
44270.61944, 0
44270.66111, 0
44270.70278, 0
44270.74444, 0
44270.78611, 0
44270.82778, 0
44270.82986, 0
44270.86389, 0
44270.86944, 0
44270.90625, 0
44270.91111, 0
44270.91806, 0
44270.92431, 0
44270.93472, 0
44270.95278, 0
44270.96528, 0
44270.98194, 0
44270.99444, 0
44271.00278, 0
44271.0125, 0
44271.03403, 0
44271.03611, 0
44271.04514, 0
44271.07778, 0
44271.11944, 0
44271.14583, 0
44271.16111, 0
44271.17569, 0
44271.20278, 0
44271.24444, 0
44271.25833, 0
44271.28611, 0
44271.32778, 0
44271.33889, 0
44271.34514, 0
44271.35, 0
44271.35625, 0
44271.36944, 0
44271.41111, 0
44271.45278, 0
44271.49444, 0
44271.53611, 0
44271.57778, 0
44271.61944, 0
44271.66111, 0
44271.70278, 0
44271.74444, 0
44271.78611, 0
44271.82778, 0
44271.86944, 0
44271.91111, 0
44271.95278, 0
44271.97361, 0
44271.99444, 0
44272.01042, 0
44272.03611, 0
44272.04306, 0
44272.04792, 0
44272.06111, 0
44272.07778, 0
44272.08472, 0
44272.09306, 0
44272.11944, 0
44272.13056, 0
44272.13889, 0
44272.14583, 0
44272.16111, 0
44272.16875, 0
44272.20278, 0.0003
44272.24444, 0.0007
44272.26042, 0.0003
44272.28611, 0.0008
44272.30903, 0.0002
44272.31806, 0.0003
44272.32778, 0.0002
44272.35069, 0.0003
44272.36944, 0.0003
44272.41111, 0
44272.44236, 0.0001
44272.45139, 0.0001
44272.45278, 0.0002
44272.45833, 0.0001
44272.47778, 0.0002
44272.49444, 0.0002
44272.53611, 0.0002
44272.54097, 0
44272.57222, 0.0003
44272.57778, 0.0003
44272.60069, 0
44272.61944, 0
44272.65, 0
44272.66111, 0.0002
44272.70278, 0
44272.72569, 0
44272.74444, 0.0001
44272.76875, 0.0002
44272.78611, 0.0002
44272.80417, 0
44272.82778, 0
44272.83958, 0
44272.85278, 0
44272.86944, 0
44272.87917, 0
44272.88125, 0
44272.88403, 0
44272.91111, 0
44272.92431, 0
44272.93611, 0
44272.95278, 0
44272.99444, 0
44273.03611, 0
44273.07778, 0
44273.11944, 0
44273.16111, 0
44273.20139, 0
44273.20278, 0
44273.24444, 0
44273.28611, 0
44273.32778, 0
44273.36944, 0
44273.41111, 0
44273.45278, 0
44273.49444, 0
44273.53611, 0
44273.57778, 0
44273.61944, 0
44273.66111, 0
44273.70278, 0
44273.74444, 0
44273.78611, 0
44273.82778, 0
44273.86944, 0
44273.91111, 0
44273.95278, 0
44273.99444, 0
44274.03611, 0
44274.07778, 0
44274.11944, 0
44274.16111, 0
44274.20278, 0
44274.24444, 0
44274.28611, 0
44274.32778, 0
44274.36944, 0
44274.41111, 0
44274.45278, 0
44274.49444, 0
44274.53611, 0
44274.57778, 0
44274.61944, 0
44274.66111, 0
44274.70278, 0
44274.74444, 0
44274.78611, 0
44274.82778, 0
44274.86944, 0
44274.91111, 0
44274.95278, 0
44274.99444, 0
44275.03611, 0
44275.07778, 0
44275.11944, 0
44275.16111, 0
44275.20278, 0
44275.24444, 0
44275.28611, 0
44275.32778, 0
44275.36944, 0
44275.41111, 0
44275.45278, 0
44275.49444, 0
44275.53611, 0
44275.57778, 0
44275.61944, 0
44275.66111, 0
44275.70278, 0
44275.74444, 0
44275.78611, 0
44275.82778, 0
44275.86944, 0
44275.91111, 0
44275.95278, 0
44275.99444, 0
44276.03611, 0
44276.07778, 0
44276.16111, 0
44276.20278, 0
44276.24444, 0
44276.28611, 0
44276.32778, 0
44276.36944, 0
44276.41111, 0
44276.45278, 0
44276.49444, 0
44276.53611, 0
44276.57778, 0
44276.61944, 0
44276.66111, 0
44276.70278, 0
44276.74444, 0
44276.78611, 0
44276.82778, 0
44276.86944, 0
44276.91111, 0
44276.95278, 0
44276.99444, 0
44277.03611, 0
44277.07778, 0
44277.11944, 0
44277.16111, 0
44277.20278, 0
44277.24444, 0
44277.28611, 0
44277.32778, 0
44277.36944, 0
44277.41111, 0
44277.45278, 0
44277.49444, 0
44277.53611, 0
44277.57778, 0
44277.61944, 0
44277.66111, 0
44277.70278, 0
44277.74444, 0
44277.78611, 0
44277.82778, 0
44277.86944, 0
44277.91111, 0
44277.95278, 0
44277.98681, 0
44277.99306, 0
44277.99444, 0
44278.03611, 0
44278.04653, 0
44278.07778, 0
44278.10139, 0
44278.11944, 0.0001
44278.16111, 0
44278.20278, 0.0003
44278.24444, 0.0001
44278.25625, 0.0003
44278.26806, 0.0008
44278.28611, 0.0009
44278.32778, 0.0002
44278.36944, 0.0002
44278.37847, 0.0011
44278.37917, 0.0012
44278.38125, 0.0016
44278.39306, 0.0035
44278.41111, 0.0099
44278.41667, 0.0004
44278.42431, 0.0006
44278.42917, 0.0006
44278.43889, 0.0007
44278.45278, 0.0005
44278.45833, 0.0001
44278.47986, 0.0017
44278.48958, 0.0027
44278.49167, 0.0027
44278.49444, 0.0028
44278.50417, 0.0001
44278.51111, 0.0002
44278.53264, 0.0008
